"region","species_name","species_qualified","cuid","cu_name_pse","year","avg_escape_log","avg_escape"
"Skeena","Sockeye","SEL",171,"Alastair",1960,NA,NA
"Skeena","Sockeye","SEL",171,"Alastair",1961,NA,NA
"Skeena","Sockeye","SEL",171,"Alastair",1962,NA,NA
"Skeena","Sockeye","SEL",171,"Alastair",1963,NA,NA
"Skeena","Sockeye","SEL",171,"Alastair",1964,NA,NA
"Skeena","Sockeye","SEL",171,"Alastair",1965,9.54526189736284,13978.3068669559
"Skeena","Sockeye","SEL",171,"Alastair",1966,9.6911822908578,16174.3557866588
"Skeena","Sockeye","SEL",171,"Alastair",1967,9.68147148604806,16018.0499308177
"Skeena","Sockeye","SEL",171,"Alastair",1968,9.74996990683385,17153.7125920005
"Skeena","Sockeye","SEL",171,"Alastair",1969,9.56685951725623,14283.4887639614
"Skeena","Sockeye","SEL",171,"Alastair",1970,9.59503890559689,14691.7134890672
"Skeena","Sockeye","SEL",171,"Alastair",1971,9.27384593317744,10655.654116087
"Skeena","Sockeye","SEL",171,"Alastair",1972,9.15019953949862,9416.31911890644
"Skeena","Sockeye","SEL",171,"Alastair",1973,8.96030058176677,7787.69795041673
"Skeena","Sockeye","SEL",171,"Alastair",1974,8.60221816986289,5443.72130749604
"Skeena","Sockeye","SEL",171,"Alastair",1975,8.33397851779054,4162.94700782661
"Skeena","Sockeye","SEL",171,"Alastair",1976,8.38192552986584,4367.41041413697
"Skeena","Sockeye","SEL",171,"Alastair",1977,8.68296095564486,5901.49481126027
"Skeena","Sockeye","SEL",171,"Alastair",1978,8.81810556543513,6755.45472840565
"Skeena","Sockeye","SEL",171,"Alastair",1979,8.9532501752254,7732.98461611164
"Skeena","Sockeye","SEL",171,"Alastair",1980,9.31133258712929,11062.6802960266
"Skeena","Sockeye","SEL",171,"Alastair",1981,9.37891010514731,11836.1076089889
"Skeena","Sockeye","SEL",171,"Alastair",1982,9.45551463123997,12778.4396995377
"Skeena","Sockeye","SEL",171,"Alastair",1983,9.44316412749339,12621.5901116131
"Skeena","Sockeye","SEL",171,"Alastair",1984,9.30801951770312,11026.0895155341
"Skeena","Sockeye","SEL",171,"Alastair",1985,9.17287490791284,9632.27683116647
"Skeena","Sockeye","SEL",171,"Alastair",1986,9.11342622406742,9076.33925059019
"Skeena","Sockeye","SEL",171,"Alastair",1987,9.39924097642145,12079.2088454949
"Skeena","Sockeye","SEL",171,"Alastair",1988,9.45151298131239,12727.4070327727
"Skeena","Sockeye","SEL",171,"Alastair",1989,9.47460918058291,13024.7826661597
"Skeena","Sockeye","SEL",171,"Alastair",1990,9.51179601909527,13518.2515646826
"Skeena","Sockeye","SEL",171,"Alastair",1991,9.68038422819672,16000.6436445427
"Skeena","Sockeye","SEL",171,"Alastair",1992,9.63506417654919,15291.6801212049
"Skeena","Sockeye","SEL",171,"Alastair",1993,9.70263668993793,16360.6884397049
"Skeena","Sockeye","SEL",171,"Alastair",1994,9.70263668993793,16360.6884397049
"Skeena","Sockeye","SEL",171,"Alastair",1995,9.72424843761625,16718.1199580511
"Skeena","Sockeye","SEL",171,"Alastair",1996,9.87696055683574,19476.4350896074
"Skeena","Sockeye","SEL",171,"Alastair",1997,9.89146814017644,19761.0506448922
"Skeena","Sockeye","SEL",171,"Alastair",1998,9.91566387372371,20245.0150877427
"Skeena","Sockeye","SEL",171,"Alastair",1999,9.73255181590294,16857.5147552784
"Skeena","Sockeye","SEL",171,"Alastair",2000,9.70301045330683,16366.8046086625
"Skeena","Sockeye","SEL",171,"Alastair",2001,9.70958256266374,16474.7232765767
"Skeena","Sockeye","SEL",171,"Alastair",2002,9.4005738913582,12095.3201384955
"Skeena","Sockeye","SEL",171,"Alastair",2003,9.54851441762625,14023.8456109869
"Skeena","Sockeye","SEL",171,"Alastair",2004,9.50640476422983,13445.567330828
"Skeena","Sockeye","SEL",171,"Alastair",2005,9.65236626299201,15558.5602260554
"Skeena","Sockeye","SEL",171,"Alastair",2006,9.64390952315766,15427.5403115307
"Skeena","Sockeye","SEL",171,"Alastair",2007,9.74072380299905,16995.8385687534
"Skeena","Sockeye","SEL",171,"Alastair",2008,9.49332888305833,13270.8991490256
"Skeena","Sockeye","SEL",171,"Alastair",2009,9.36265416111076,11645.2559458492
"Skeena","Sockeye","SEL",171,"Alastair",2010,9.62966260337404,15209.3036735556
"Skeena","Sockeye","SEL",171,"Alastair",2011,9.82993275276676,18581.7046148019
"Skeena","Sockeye","SEL",171,"Alastair",2012,10.0221749871528,22520.3581811772
"Skeena","Sockeye","SEL",171,"Alastair",2013,9.99882717635587,22000.6477778757
"Skeena","Sockeye","SEL",171,"Alastair",2014,10.4099762258835,33189.0813523296
"Skeena","Sockeye","SEL",171,"Alastair",2015,10.3726586821065,31973.3710962017
"Skeena","Sockeye","SEL",171,"Alastair",2016,10.3439949978559,31069.9066493572
"Skeena","Sockeye","SEL",171,"Alastair",2017,10.1504904832592,25603.6572926854
"Skeena","Sockeye","SEL",171,"Alastair",2018,9.74942540500599,17144.3749065638
"Skeena","Sockeye","SEL",171,"Alastair",2019,9.42331075054095,12373.4799867715
"Skeena","Sockeye","SEL",171,"Alastair",2020,8.88741903317222,7240.30805257081
"Skeena","Sockeye","SEL",171,"Alastair",2021,8.78339801864012,6525.01165659163
"Skeena","Sockeye","SEL",171,"Alastair",2022,8.60971107288544,5484.66378077117
"Skeena","Sockeye","SEL",175,"Johnston",1965,NA,NA
"Skeena","Sockeye","SEL",175,"Johnston",1966,NA,NA
"Skeena","Sockeye","SEL",175,"Johnston",1967,NA,NA
"Skeena","Sockeye","SEL",175,"Johnston",1968,NA,NA
"Skeena","Sockeye","SEL",175,"Johnston",1969,5.32187397367931,204.767251107922
"Skeena","Sockeye","SEL",175,"Johnston",1970,6.81534818706282,911.733914477673
"Skeena","Sockeye","SEL",175,"Johnston",1971,7.87501166037243,2630.71686525871
"Skeena","Sockeye","SEL",175,"Johnston",1972,8.33552867897124,4169.40525104117
"Skeena","Sockeye","SEL",175,"Johnston",1973,8.61278755119522,5501.56321196687
"Skeena","Sockeye","SEL",175,"Johnston",1974,8.7385092830797,6238.58880710583
"Skeena","Sockeye","SEL",175,"Johnston",1975,8.48795668938062,4855.93374830204
"Skeena","Sockeye","SEL",175,"Johnston",1976,8.38579156462742,4384.32765486578
"Skeena","Sockeye","SEL",175,"Johnston",1977,7.84418152440698,2550.84900125158
"Skeena","Sockeye","SEL",175,"Johnston",1978,7.48582963056137,1782.602457966
"Skeena","Sockeye","SEL",175,"Johnston",1979,7.52898194142914,1861.2097182042
"Skeena","Sockeye","SEL",175,"Johnston",1980,7.50500843539149,1817.12059283214
"Skeena","Sockeye","SEL",175,"Johnston",1981,6.91008048356095,1002.32790996343
"Skeena","Sockeye","SEL",175,"Johnston",1982,6.91240568813975,1004.66123909165
"Skeena","Sockeye","SEL",175,"Johnston",1983,6.91473089271856,1007
"Skeena","Sockeye","SEL",175,"Johnston",1984,6.91473089271856,1007
"Skeena","Sockeye","SEL",175,"Johnston",1985,7.11073333206399,1225.04558197735
"Skeena","Sockeye","SEL",175,"Johnston",1986,6.99188896876189,1087.7743083961
"Skeena","Sockeye","SEL",175,"Johnston",1987,7.05282828806064,1156.12397473287
"Skeena","Sockeye","SEL",175,"Johnston",1988,7.10245746188853,1214.94909999458
"Skeena","Sockeye","SEL",175,"Johnston",1989,6.96268080909779,1056.4619371477
"Skeena","Sockeye","SEL",175,"Johnston",1990,6.82766645868352,923.03435855824
"Skeena","Sockeye","SEL",175,"Johnston",1991,6.96640253515723,1060.40112481179
"Skeena","Sockeye","SEL",175,"Johnston",1992,6.92268709667137,1015.04385422077
"Skeena","Sockeye","SEL",175,"Johnston",1993,6.75835815332095,861.227031624066
"Skeena","Sockeye","SEL",175,"Johnston",1994,7.11314210870709,1228
"Skeena","Sockeye","SEL",175,"Johnston",1995,8.26435321534726,3882.96072604398
"Skeena","Sockeye","SEL",175,"Johnston",1996,9.41556432198744,12278
"Skeena","Sockeye","SEL",175,"Johnston",1997,9.21281140589634,10024.7408944072
"Skeena","Sockeye","SEL",175,"Johnston",1998,9.21281140589634,10024.7408944072
"Skeena","Sockeye","SEL",175,"Johnston",1999,9.31551045333578,11108.9953759248
"Skeena","Sockeye","SEL",175,"Johnston",2000,8.7850043496254,6535.50140774549
"Skeena","Sockeye","SEL",175,"Johnston",2001,8.81941783710015,6764.32553941404
"Skeena","Sockeye","SEL",175,"Johnston",2002,8.76252228187997,6390.20917693227
"Skeena","Sockeye","SEL",175,"Johnston",2003,8.81561358838042,6738.64124833254
"Skeena","Sockeye","SEL",175,"Johnston",2004,8.63928984842186,5649.31652853232
"Skeena","Sockeye","SEL",175,"Johnston",2005,8.91103779427705,7413.35064037802
"Skeena","Sockeye","SEL",175,"Johnston",2006,8.90522754165337,7370.4020921521
"Skeena","Sockeye","SEL",175,"Johnston",2007,9.02797881438221,8333
"Skeena","Sockeye","SEL",175,"Johnston",2008,NA,NA
"Skeena","Sockeye","SEL",175,"Johnston",2009,NA,NA
"Skeena","Sockeye","SEL",175,"Johnston",2010,NA,NA
"Skeena","Sockeye","SEL",175,"Johnston",2011,NA,NA
"Skeena","Sockeye","SEL",175,"Johnston",2012,NA,NA
"Skeena","Sockeye","SEL",175,"Johnston",2013,NA,NA
"Skeena","Sockeye","SEL",175,"Johnston",2014,NA,NA
"Skeena","Sockeye","SEL",175,"Johnston",2015,NA,NA
"Skeena","Sockeye","SEL",175,"Johnston",2016,NA,NA
"Skeena","Sockeye","SEL",175,"Johnston",2017,NA,NA
"Skeena","Sockeye","SEL",175,"Johnston",2018,7.7596141506969,2344
"Skeena","Sockeye","SEL",175,"Johnston",2019,6.69720187693308,810.135791086901
"Skeena","Sockeye","SEL",175,"Johnston",2020,6.69720187693308,810.135791086901
"Skeena","Sockeye","SEL",175,"Johnston",2021,6.36606207617412,581.762376276327
"Skeena","Sockeye","SEL",175,"Johnston",2022,6.07828049653283,436.278367213067
"Skeena","Sockeye","SEL",175,"Johnston",2023,5.6362430956356,280.40727380358
"Skeena","Sockeye","SEL",176,"Kitsumkalum",1960,NA,NA
"Skeena","Sockeye","SEL",176,"Kitsumkalum",1961,NA,NA
"Skeena","Sockeye","SEL",176,"Kitsumkalum",1962,NA,NA
"Skeena","Sockeye","SEL",176,"Kitsumkalum",1963,NA,NA
"Skeena","Sockeye","SEL",176,"Kitsumkalum",1964,7.42014736556043,1669.27948392676
"Skeena","Sockeye","SEL",176,"Kitsumkalum",1965,7.67387195083618,2151.3954365375
"Skeena","Sockeye","SEL",176,"Kitsumkalum",1966,7.60485660018128,2007.92393713493
"Skeena","Sockeye","SEL",176,"Kitsumkalum",1967,7.65600008685938,2113.28753387295
"Skeena","Sockeye","SEL",176,"Kitsumkalum",1968,7.62963231335181,2058.2930738051
"Skeena","Sockeye","SEL",176,"Kitsumkalum",1969,7.70753801652088,2225.05745451499
"Skeena","Sockeye","SEL",176,"Kitsumkalum",1970,7.60333148545156,2004.86395676595
"Skeena","Sockeye","SEL",176,"Kitsumkalum",1971,7.67234683610647,2148.11681244225
"Skeena","Sockeye","SEL",176,"Kitsumkalum",1972,7.82944687099744,2513.53867769578
"Skeena","Sockeye","SEL",176,"Kitsumkalum",1973,8.0844274547528,3243.56221773706
"Skeena","Sockeye","SEL",176,"Kitsumkalum",1974,8.29267097632187,3994.48914456065
"Skeena","Sockeye","SEL",176,"Kitsumkalum",1975,8.43130041243386,4588.46310941033
"Skeena","Sockeye","SEL",176,"Kitsumkalum",1976,8.38456335024758,4378.94606614296
"Skeena","Sockeye","SEL",176,"Kitsumkalum",1977,8.38456335024758,4378.94606614296
"Skeena","Sockeye","SEL",176,"Kitsumkalum",1978,8.12958276649222,3393.3834364593
"Skeena","Sockeye","SEL",176,"Kitsumkalum",1979,7.71128555423305,2233.41158517022
"Skeena","Sockeye","SEL",176,"Kitsumkalum",1980,7.42313806391462,1674.27926802845
"Skeena","Sockeye","SEL",176,"Kitsumkalum",1981,7.22356110163216,1371.36394195473
"Skeena","Sockeye","SEL",176,"Kitsumkalum",1982,6.85926152728861,952.66329181945
"Skeena","Sockeye","SEL",176,"Kitsumkalum",1983,6.70541117372594,816.813809652635
"Skeena","Sockeye","SEL",176,"Kitsumkalum",1984,6.76648750363618,868.256782805907
"Skeena","Sockeye","SEL",176,"Kitsumkalum",1985,6.95230068830875,1045.55245346536
"Skeena","Sockeye","SEL",176,"Kitsumkalum",1986,7.18817278105736,1323.68233711197
"Skeena","Sockeye","SEL",176,"Kitsumkalum",1987,7.47241633822369,1758.85153520788
"Skeena","Sockeye","SEL",176,"Kitsumkalum",1988,7.69907314266075,2206.30211660702
"Skeena","Sockeye","SEL",176,"Kitsumkalum",1989,7.95518679897589,2850.32071632667
"Skeena","Sockeye","SEL",176,"Kitsumkalum",1990,8.17490925670951,3550.7327041552
"Skeena","Sockeye","SEL",176,"Kitsumkalum",1991,8.39463171444313,4423.2575878708
"Skeena","Sockeye","SEL",176,"Kitsumkalum",1992,8.67190233996538,5836.59197738503
"Skeena","Sockeye","SEL",176,"Kitsumkalum",1993,9.0245864816527,8304.77958494698
"Skeena","Sockeye","SEL",176,"Kitsumkalum",1994,9.38659585687875,11927.4274749194
"Skeena","Sockeye","SEL",176,"Kitsumkalum",1995,9.62233408902775,15098.2495014664
"Skeena","Sockeye","SEL",176,"Kitsumkalum",1996,9.66962174220085,15829.3603119525
"Skeena","Sockeye","SEL",176,"Kitsumkalum",1997,9.65130814249633,15542.1061013555
"Skeena","Sockeye","SEL",176,"Kitsumkalum",1998,9.67294224908939,15882.0091739896
"Skeena","Sockeye","SEL",176,"Kitsumkalum",1999,9.57607635445986,14415.745914642
"Skeena","Sockeye","SEL",176,"Kitsumkalum",2000,9.61499087648328,14987.7859214756
"Skeena","Sockeye","SEL",176,"Kitsumkalum",2001,9.83661100303788,18706.2131756023
"Skeena","Sockeye","SEL",176,"Kitsumkalum",2002,9.97305959163459,21440.9857577454
"Skeena","Sockeye","SEL",176,"Kitsumkalum",2003,10.2419714750662,28056.3838997803
"Skeena","Sockeye","SEL",176,"Kitsumkalum",2004,10.2134538259244,27267.5826239623
"Skeena","Sockeye","SEL",176,"Kitsumkalum",2005,10.1316828655775,25126.613584741
"Skeena","Sockeye","SEL",176,"Kitsumkalum",2006,10.122619556221,24899.9121969833
"Skeena","Sockeye","SEL",176,"Kitsumkalum",2007,10.0302168469378,22702.1939127429
"Skeena","Sockeye","SEL",176,"Kitsumkalum",2008,9.86647884048445,19273.3547957867
"Skeena","Sockeye","SEL",176,"Kitsumkalum",2009,9.87514245141858,19441.057047714
"Skeena","Sockeye","SEL",176,"Kitsumkalum",2010,10.1172790831602,24767.2893362934
"Skeena","Sockeye","SEL",176,"Kitsumkalum",2011,10.2332116248093,27811.6874947315
"Skeena","Sockeye","SEL",176,"Kitsumkalum",2012,10.4105482029739,33208.0701765811
"Skeena","Sockeye","SEL",176,"Kitsumkalum",2013,10.5197919636916,37041.417730595
"Skeena","Sockeye","SEL",176,"Kitsumkalum",2014,10.5317621307702,37487.4740478982
"Skeena","Sockeye","SEL",176,"Kitsumkalum",2015,10.3183361524583,30282.829643987
"Skeena","Sockeye","SEL",176,"Kitsumkalum",2016,10.2172050641595,27370.0619144262
"Skeena","Sockeye","SEL",176,"Kitsumkalum",2017,10.1137098633508,24679.0470083795
"Skeena","Sockeye","SEL",176,"Kitsumkalum",2018,10.1979037984728,26846.8506404006
"Skeena","Sockeye","SEL",176,"Kitsumkalum",2019,10.1997342600054,26896.0377716126
"Skeena","Sockeye","SEL",176,"Kitsumkalum",2020,10.0635513420468,23471.714621273
"Skeena","Sockeye","SEL",176,"Kitsumkalum",2021,9.97673666192871,21519.970897512
"Skeena","Sockeye","SEL",176,"Kitsumkalum",2022,10.0681270304006,23579.3599604578
"Skeena","Sockeye","SEL",176,"Kitsumkalum",2023,9.91897769498554,20312.214731495
"Skeena","Sockeye","SEL",177,"Lakelse",1960,NA,NA
"Skeena","Sockeye","SEL",177,"Lakelse",1961,NA,NA
"Skeena","Sockeye","SEL",177,"Lakelse",1962,NA,NA
"Skeena","Sockeye","SEL",177,"Lakelse",1963,NA,NA
"Skeena","Sockeye","SEL",177,"Lakelse",1964,9.89430257135732,19817.141438201
"Skeena","Sockeye","SEL",177,"Lakelse",1965,10.3034222678723,29834.5461509279
"Skeena","Sockeye","SEL",177,"Lakelse",1966,10.5005719839246,36336.2804997147
"Skeena","Sockeye","SEL",177,"Lakelse",1967,10.6065204029049,40397.387778264
"Skeena","Sockeye","SEL",177,"Lakelse",1968,10.6513939186081,42251.4486008458
"Skeena","Sockeye","SEL",177,"Lakelse",1969,10.3904060818983,32545.8805459096
"Skeena","Sockeye","SEL",177,"Lakelse",1970,9.98172650703446,21627.6205732146
"Skeena","Sockeye","SEL",177,"Lakelse",1971,9.62081523248555,15075.3348328877
"Skeena","Sockeye","SEL",177,"Lakelse",1972,9.2957779786051,10891.9360076343
"Skeena","Sockeye","SEL",177,"Lakelse",1973,8.92662333554962,7529.79680385197
"Skeena","Sockeye","SEL",177,"Lakelse",1974,8.72735723383319,6169.40226043715
"Skeena","Sockeye","SEL",177,"Lakelse",1975,8.58871021143849,5370.68216185857
"Skeena","Sockeye","SEL",177,"Lakelse",1976,8.58871021143849,5370.68216185857
"Skeena","Sockeye","SEL",177,"Lakelse",1977,8.5625356124469,5231.93051589064
"Skeena","Sockeye","SEL",177,"Lakelse",1978,8.78224113609644,6517.46734928892
"Skeena","Sockeye","SEL",177,"Lakelse",1979,8.95523460731974,7748.34543517918
"Skeena","Sockeye","SEL",177,"Lakelse",1980,9.28409047602806,10765.3774945802
"Skeena","Sockeye","SEL",177,"Lakelse",1981,9.46195416220023,12860.9923725823
"Skeena","Sockeye","SEL",177,"Lakelse",1982,9.81766662479885,18355.1712321693
"Skeena","Sockeye","SEL",177,"Lakelse",1983,9.91533794814384,20238.4177946324
"Skeena","Sockeye","SEL",177,"Lakelse",1984,9.86128984006853,19173.6043760408
"Skeena","Sockeye","SEL",177,"Lakelse",1985,9.90322917208809,19994.8330585864
"Skeena","Sockeye","SEL",177,"Lakelse",1986,9.78784711423735,17815.9092330587
"Skeena","Sockeye","SEL",177,"Lakelse",1987,9.44056789631534,12588.8640464465
"Skeena","Sockeye","SEL",177,"Lakelse",1988,9.31829362642798,11139.9566983105
"Skeena","Sockeye","SEL",177,"Lakelse",1989,9.27538651599511,10672.0826852657
"Skeena","Sockeye","SEL",177,"Lakelse",1990,8.75489815134422,6341.67463993781
"Skeena","Sockeye","SEL",177,"Lakelse",1991,8.83599860749552,6877.41825931295
"Skeena","Sockeye","SEL",177,"Lakelse",1992,8.97045586773649,7867.18718496168
"Skeena","Sockeye","SEL",177,"Lakelse",1993,9.02429558727111,8302.36412256467
"Skeena","Sockeye","SEL",177,"Lakelse",1994,8.844024018259,6932.83443719822
"Skeena","Sockeye","SEL",177,"Lakelse",1995,9.30857444064748,11032.209843591
"Skeena","Sockeye","SEL",177,"Lakelse",1996,9.42164767791662,12352.9190928067
"Skeena","Sockeye","SEL",177,"Lakelse",1997,9.20088294799206,9905.87156799605
"Skeena","Sockeye","SEL",177,"Lakelse",1998,9.01207630752213,8201.53251220129
"Skeena","Sockeye","SEL",177,"Lakelse",1999,9.24383434294933,10340.6120932469
"Skeena","Sockeye","SEL",177,"Lakelse",2000,8.99978078255209,8101.30778488443
"Skeena","Sockeye","SEL",177,"Lakelse",2001,8.80723894316402,6682.4431665879
"Skeena","Sockeye","SEL",177,"Lakelse",2002,9.02809219640278,8333.94486594181
"Skeena","Sockeye","SEL",177,"Lakelse",2003,8.81223625964375,6715.92103001778
"Skeena","Sockeye","SEL",177,"Lakelse",2004,8.59451112249678,5401.92754964091
"Skeena","Sockeye","SEL",177,"Lakelse",2005,8.70128290371741,6010.61831769536
"Skeena","Sockeye","SEL",177,"Lakelse",2006,8.3347746590223,4166.26262125833
"Skeena","Sockeye","SEL",177,"Lakelse",2007,8.41184653430042,4500.0623638712
"Skeena","Sockeye","SEL",177,"Lakelse",2008,8.60778768092659,5474.12476114007
"Skeena","Sockeye","SEL",177,"Lakelse",2009,8.74581637049902,6284.34167742871
"Skeena","Sockeye","SEL",177,"Lakelse",2010,8.92955702615492,7551.91933245587
"Skeena","Sockeye","SEL",177,"Lakelse",2011,9.37793429770679,11824.5634804565
"Skeena","Sockeye","SEL",177,"Lakelse",2012,9.6789782179778,15978.1623842136
"Skeena","Sockeye","SEL",177,"Lakelse",2013,9.93347312316693,20608.7933050376
"Skeena","Sockeye","SEL",177,"Lakelse",2014,10.0711102910827,23649.8083686732
"Skeena","Sockeye","SEL",177,"Lakelse",2015,10.1347782539716,25204.5107115479
"Skeena","Sockeye","SEL",177,"Lakelse",2016,10.1791413532481,26347.8341000127
"Skeena","Sockeye","SEL",177,"Lakelse",2017,10.0211350724074,22496.9511014257
"Skeena","Sockeye","SEL",177,"Lakelse",2018,9.84480708070656,18860.1607731157
"Skeena","Sockeye","SEL",177,"Lakelse",2019,9.79834878697269,18003.9919442896
"Skeena","Sockeye","SEL",177,"Lakelse",2020,9.17054764655563,9609.88607019765
"Skeena","Sockeye","SEL",177,"Lakelse",2021,8.9680541226294,7848.31487893987
"Skeena","Sockeye","SEL",177,"Lakelse",2022,9.05102812721218,8527.30056900205
"Skeena","Sockeye","SEL",177,"Lakelse",2023,9.16378909678848,9545.15616347778
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",1960,NA,NA
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",1961,NA,NA
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",1962,NA,NA
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",1963,NA,NA
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",1964,7.16394204807455,1291.99400995563
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",1965,7.44120092029853,1704.79631680765
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",1966,7.77599620701286,2382.71579633418
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",1967,7.59273806063803,1983.73767856513
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",1968,7.8206249172757,2491.46187923103
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",1969,7.95357445848335,2845.72873173518
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",1970,7.81494502237137,2477.35075040002
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",1971,7.59015900304088,1978.62809661977
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",1972,7.80988146077451,2464.8382379518
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",1973,7.76525275051166,2357.25421044328
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",1974,7.88848997839643,2666.41453566031
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",1975,7.34687993817599,1551.34866520829
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",1976,7.21778324171759,1363.463239761
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",1977,7.21778324171759,1363.463239761
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",1978,7.39107003685758,1621.44018576844
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",1979,7.26795091558313,1433.60985368629
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",1980,7.35206897473843,1559.41959221093
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",1981,7.48292869332079,1777.43873355202
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",1982,7.58509381807399,1968.63131846808
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",1983,7.62972252833683,2058.47877106014
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",1984,7.47203105626398,1758.17401196869
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",1985,7.76308850278535,2352.15804504935
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",1986,7.90171793889734,2701.92007704123
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",1987,8.12144039663096,3365.8654363386
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",1988,7.93818225025613,2802.26206470681
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",1989,8.19578899307463,3625.65047682812
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",1990,8.42486167604316,4559.01411390955
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",1991,8.02250219793464,3048.79648892769
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",1992,8.15020860387614,3464.10161513776
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",1993,8.48064756387172,4820.57051366791
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",1994,8.48064756387172,4820.57051366791
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",1995,8.63874089594554,5646.21617328617
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",1996,9.41307292603027,12247.4487139159
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",1997,9.61580548008435,15000
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",1998,NA,NA
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",1999,NA,NA
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",2000,NA,NA
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",2001,NA,NA
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",2002,8.86389860431748,7071.99999999999
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",2003,8.9902937101061,8024.81351808252
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",2004,8.89336738947413,7283.50433066208
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",2005,8.84015099436266,6906.03533403668
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",2006,8.79385637179782,6593.61062370433
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",2007,8.67487429283565,5853.96385507926
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",2008,8.00952856383616,3009.49799220772
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",2009,7.91477977406386,2737.44360791415
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",2010,7.82911649945888,2512.70841321103
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",2011,7.75162294193621,2325.3432509372
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",2012,7.75361250049327,2329.97426280726
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",2013,8.21716447869593,3703.98475040359
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",2014,8.24152840023219,3795.33667091024
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",2015,8.50840783731302,4956.26562177698
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",2016,8.68346572963849,5904.47448433202
"Skeena","Sockeye","SEL",178,"Mcdonell/Dennis/Aldrich",2017,8.80116401688509,6641.97087455111
